Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 27047ms | tok/sec: 19,384 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,128 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 311ms | tok/sec: 1,687,525 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971717 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,433 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578763 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,629 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248856 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,687 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998097 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,976 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787109 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,142 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607023 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,742 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455186 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,819 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325422 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,217 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217124 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,540 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120765 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,318 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034922 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,187 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962785 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,012 | mfu: 39.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898173 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,609 | mfu: 39.6% | epoch: 1 | remaining: 298s    
step 00149 (14.8%) | loss: 3.469198 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,217 | mfu: 39.9% | epoch: 1 | remaining: 255s    
step 00150 (14.9%) | loss: 3.461454 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,711 | mfu: 39.6% | epoch: 1 | remaining: 255s    
step 00151 (15.0%) | loss: 3.458675 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,303 | mfu: 39.4% | epoch: 1 | remaining: 255s    
step 00152 (15.1%) | loss: 3.454023 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,060 | mfu: 39.8% | epoch: 1 | remaining: 254s    
step 00153 (15.2%) | loss: 3.450954 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,302 | mfu: 39.6% | epoch: 1 | remaining: 254s    
step 00154 (15.3%) | loss: 3.449322 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,508 | mfu: 39.5% | epoch: 1 | remaining: 254s    
step 00155 (15.4%) | loss: 3.444374 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,005 | mfu: 39.5% | epoch: 1 | remaining: 253s    
step 00156 (15.5%) | loss: 3.439980 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,452 | mfu: 39.4% | epoch: 1 | remaining: 253s    
step 00157 (15.6%) | loss: 3.436322 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,366 | mfu: 39.7% | epoch: 1 | remaining: 253s    
step 00158 (15.7%) | loss: 3.432916 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,372 | mfu: 39.7% | epoch: 1 | remaining: 253s    
step 00159 (15.8%) | loss: 3.427604 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,098 | mfu: 39.5% | epoch: 1 | remaining: 252s    
step 00160 (15.9%) | loss: 3.421169 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,016 | mfu: 39.5% | epoch: 1 | remaining: 252s    
step 00161 (16.0%) | loss: 3.416625 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,284 | mfu: 39.8% | epoch: 1 | remaining: 252s    
step 00162 (16.1%) | loss: 3.412127 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,051 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00163 (16.3%) | loss: 3.406813 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,201 | mfu: 39.1% | epoch: 1 | remaining: 251s    
step 00164 (16.4%) | loss: 3.404878 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,081 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00165 (16.5%) | loss: 3.401243 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,243 | mfu: 39.5% | epoch: 1 | remaining: 250s    
step 00166 (16.6%) | loss: 3.398430 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,841 | mfu: 39.5% | epoch: 1 | remaining: 250s    
step 00167 (16.7%) | loss: 3.396230 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,833 | mfu: 39.8% | epoch: 1 | remaining: 250s    
step 00168 (16.8%) | loss: 3.396059 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,419 | mfu: 39.9% | epoch: 1 | remaining: 249s    
step 00169 (16.9%) | loss: 3.400643 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,984 | mfu: 39.8% | epoch: 1 | remaining: 249s    
step 00170 (17.0%) | loss: 3.401970 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,987 | mfu: 39.8% | epoch: 1 | remaining: 249s    
step 00171 (17.1%) | loss: 3.395813 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,532 | mfu: 39.6% | epoch: 1 | remaining: 248s    
step 00172 (17.2%) | loss: 3.396161 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,264 | mfu: 39.4% | epoch: 1 | remaining: 248s    
step 00173 (17.3%) | loss: 3.393587 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,245 | mfu: 39.5% | epoch: 1 | remaining: 248s    
step 00174 (17.4%) | loss: 3.389091 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,998 | mfu: 39.8% | epoch: 1 | remaining: 247s    
step 00175 (17.5%) | loss: 3.380991 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,895 | mfu: 39.4% | epoch: 1 | remaining: 247s    
step 00176 (17.6%) | loss: 3.383634 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,807 | mfu: 39.8% | epoch: 1 | remaining: 247s    
step 00177 (17.7%) | loss: 3.374037 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,167 | mfu: 39.7% | epoch: 1 | remaining: 246s    
step 00178 (17.9%) | loss: 3.372513 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,706 | mfu: 39.3% | epoch: 1 | remaining: 246s    
step 00179 (18.0%) | loss: 3.371077 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,369 | mfu: 39.5% | epoch: 1 | remaining: 246s    
step 00180 (18.1%) | loss: 3.362536 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,742 | mfu: 39.8% | epoch: 1 | remaining: 245s    
step 00181 (18.2%) | loss: 3.357819 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,696 | mfu: 39.5% | epoch: 1 | remaining: 245s    
step 00182 (18.3%) | loss: 3.357327 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,726 | mfu: 39.5% | epoch: 1 | remaining: 245s    
step 00183 (18.4%) | loss: 3.355891 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,723 | mfu: 39.7% | epoch: 1 | remaining: 245s    
step 00184 (18.5%) | loss: 3.347721 | lrm: 1.00 | dt: 341ms | tok/sec: 1,538,172 | mfu: 37.2% | epoch: 1 | remaining: 244s    
step 00185 (18.6%) | loss: 3.349947 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,066 | mfu: 39.8% | epoch: 1 | remaining: 244s    
step 00186 (18.7%) | loss: 3.348058 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,216 | mfu: 39.4% | epoch: 1 | remaining: 244s    
step 00187 (18.8%) | loss: 3.343217 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,301 | mfu: 39.2% | epoch: 1 | remaining: 243s    
step 00188 (18.9%) | loss: 3.337481 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,402 | mfu: 40.3% | epoch: 1 | remaining: 243s    
step 00189 (19.0%) | loss: 3.342278 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,398 | mfu: 39.8% | epoch: 1 | remaining: 243s    
step 00190 (19.1%) | loss: 3.344153 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,670 | mfu: 38.8% | epoch: 1 | remaining: 242s    
step 00191 (19.2%) | loss: 3.345096 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,390 | mfu: 39.8% | epoch: 1 | remaining: 242s    
step 00192 (19.4%) | loss: 3.343021 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,818 | mfu: 39.8% | epoch: 1 | remaining: 242s    
step 00193 (19.5%) | loss: 3.341192 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,732 | mfu: 39.1% | epoch: 1 | remaining: 241s    
step 00194 (19.6%) | loss: 3.333868 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,698 | mfu: 39.6% | epoch: 1 | remaining: 241s    
step 00195 (19.7%) | loss: 3.332030 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,634 | mfu: 40.0% | epoch: 1 | remaining: 241s    
step 00196 (19.8%) | loss: 3.331516 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,131 | mfu: 39.2% | epoch: 1 | remaining: 240s    
step 00197 (19.9%) | loss: 3.329207 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,568 | mfu: 39.8% | epoch: 1 | remaining: 240s    
step 00198 (20.0%) | loss: 3.319146 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,127 | mfu: 39.8% | epoch: 1 | remaining: 240s    
step 00199 (20.1%) | loss: 3.316754 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,490 | mfu: 39.6% | epoch: 1 | remaining: 239s    
step 00200 (20.2%) | loss: 3.314593 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,126 | mfu: 39.4% | epoch: 1 | remaining: 239s    
step 00201 (20.3%) | loss: 3.313576 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,880 | mfu: 40.0% | epoch: 1 | remaining: 239s    
step 00202 (20.4%) | loss: 3.314709 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,426 | mfu: 39.7% | epoch: 1 | remaining: 238s    
step 00203 (20.5%) | loss: 3.311901 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,216 | mfu: 39.2% | epoch: 1 | remaining: 238s    
step 00204 (20.6%) | loss: 3.307735 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,321 | mfu: 39.8% | epoch: 1 | remaining: 238s    
step 00205 (20.7%) | loss: 3.297752 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,259 | mfu: 39.7% | epoch: 1 | remaining: 237s    
step 00206 (20.8%) | loss: 3.295401 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,803 | mfu: 39.7% | epoch: 1 | remaining: 237s    
step 00207 (21.0%) | loss: 3.293280 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,316 | mfu: 39.1% | epoch: 1 | remaining: 237s    
step 00208 (21.1%) | loss: 3.293780 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,435 | mfu: 39.9% | epoch: 1 | remaining: 236s    
step 00209 (21.2%) | loss: 3.290972 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,833 | mfu: 39.5% | epoch: 1 | remaining: 236s    
step 00210 (21.3%) | loss: 3.286530 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,113 | mfu: 39.5% | epoch: 1 | remaining: 236s    
step 00211 (21.4%) | loss: 3.292179 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,796 | mfu: 40.1% | epoch: 1 | remaining: 236s    
step 00212 (21.5%) | loss: 3.286502 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,454 | mfu: 39.2% | epoch: 1 | remaining: 235s    
step 00213 (21.6%) | loss: 3.281250 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,908 | mfu: 39.3% | epoch: 1 | remaining: 235s    
step 00214 (21.7%) | loss: 3.278577 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,534 | mfu: 40.0% | epoch: 1 | remaining: 235s    
step 00215 (21.8%) | loss: 3.276639 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,420 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00216 (21.9%) | loss: 3.278186 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,454 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00217 (22.0%) | loss: 3.279511 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,812 | mfu: 39.5% | epoch: 1 | remaining: 234s    
step 00218 (22.1%) | loss: 3.278300 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,454 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00219 (22.2%) | loss: 3.278352 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,762 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00220 (22.3%) | loss: 3.280991 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,163 | mfu: 38.1% | epoch: 1 | remaining: 233s    
step 00221 (22.5%) | loss: 3.283074 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,646 | mfu: 39.6% | epoch: 1 | remaining: 232s    
step 00222 (22.6%) | loss: 3.279484 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,009 | mfu: 39.6% | epoch: 1 | remaining: 232s    
step 00223 (22.7%) | loss: 3.280514 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,327 | mfu: 39.5% | epoch: 1 | remaining: 232s    
step 00224 (22.8%) | loss: 3.279080 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,832 | mfu: 39.8% | epoch: 1 | remaining: 231s    
step 00225 (22.9%) | loss: 3.279342 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,129 | mfu: 39.3% | epoch: 1 | remaining: 231s    
step 00226 (23.0%) | loss: 3.282009 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,664 | mfu: 39.4% | epoch: 1 | remaining: 231s    
step 00227 (23.1%) | loss: 3.280928 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,800 | mfu: 39.6% | epoch: 1 | remaining: 230s    
step 00228 (23.2%) | loss: 3.278981 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,769 | mfu: 39.5% | epoch: 1 | remaining: 230s    
step 00229 (23.3%) | loss: 3.277025 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,650 | mfu: 39.4% | epoch: 1 | remaining: 230s    
step 00230 (23.4%) | loss: 3.278205 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,920 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00231 (23.5%) | loss: 3.278864 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,313 | mfu: 39.3% | epoch: 1 | remaining: 229s    
step 00232 (23.6%) | loss: 3.275829 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,495 | mfu: 39.5% | epoch: 1 | remaining: 229s    
step 00233 (23.7%) | loss: 3.271871 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,439 | mfu: 40.0% | epoch: 1 | remaining: 228s    
step 00234 (23.8%) | loss: 3.269666 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,153 | mfu: 39.4% | epoch: 1 | remaining: 228s    
step 00235 (23.9%) | loss: 3.266650 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,277 | mfu: 39.5% | epoch: 1 | remaining: 228s    
step 00236 (24.1%) | loss: 3.263290 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,844 | mfu: 39.5% | epoch: 1 | remaining: 228s    
step 00237 (24.2%) | loss: 3.257123 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,097 | mfu: 39.6% | epoch: 1 | remaining: 227s    
step 00238 (24.3%) | loss: 3.258160 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,038 | mfu: 39.8% | epoch: 1 | remaining: 227s    
step 00239 (24.4%) | loss: 3.255543 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,812 | mfu: 37.8% | epoch: 1 | remaining: 227s    
step 00240 (24.5%) | loss: 3.250552 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,770 | mfu: 39.7% | epoch: 1 | remaining: 226s    
step 00241 (24.6%) | loss: 3.250515 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,807 | mfu: 39.8% | epoch: 1 | remaining: 226s    
step 00242 (24.7%) | loss: 3.252032 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,810 | mfu: 39.2% | epoch: 1 | remaining: 226s    
step 00243 (24.8%) | loss: 3.252240 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,448 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00244 (24.9%) | loss: 3.251929 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,029 | mfu: 39.2% | epoch: 1 | remaining: 225s    
step 00245 (25.0%) | loss: 3.244939 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,617 | mfu: 39.5% | epoch: 1 | remaining: 225s    
step 00246 (25.1%) | loss: 3.241054 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,189 | mfu: 40.1% | epoch: 1 | remaining: 224s    
step 00247 (25.2%) | loss: 3.232878 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,158 | mfu: 39.5% | epoch: 1 | remaining: 224s    
step 00248 (25.3%) | loss: 3.234642 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,396 | mfu: 39.3% | epoch: 1 | remaining: 224s    
step 00249 (25.4%) | loss: 3.235631 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,306 | mfu: 39.9% | epoch: 1 | remaining: 223s    
step 00250 (25.6%) | loss: 3.236252 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,430 | mfu: 39.2% | epoch: 1 | remaining: 223s    
step 00251 (25.7%) | loss: 3.239818 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,011 | mfu: 39.5% | epoch: 1 | remaining: 223s    
step 00252 (25.8%) | loss: 3.242209 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,375 | mfu: 39.8% | epoch: 1 | remaining: 222s    
step 00253 (25.9%) | loss: 3.245549 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,580 | mfu: 39.4% | epoch: 1 | remaining: 222s    
step 00254 (26.0%) | loss: 3.248294 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,832 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00255 (26.1%) | loss: 3.247239 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,662 | mfu: 39.9% | epoch: 1 | remaining: 221s    
step 00256 (26.2%) | loss: 3.242172 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,502 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00257 (26.3%) | loss: 3.242781 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,872 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00258 (26.4%) | loss: 3.236161 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,885 | mfu: 39.2% | epoch: 1 | remaining: 220s    
step 00259 (26.5%) | loss: 3.236725 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,804 | mfu: 39.8% | epoch: 1 | remaining: 220s    
step 00260 (26.6%) | loss: 3.235905 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,512 | mfu: 39.6% | epoch: 1 | remaining: 220s    
step 00261 (26.7%) | loss: 3.233193 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,671 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00262 (26.8%) | loss: 3.233025 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,886 | mfu: 39.9% | epoch: 1 | remaining: 219s    
step 00263 (26.9%) | loss: 3.231385 | lrm: 1.00 | dt: 412ms | tok/sec: 1,272,224 | mfu: 30.7% | epoch: 1 | remaining: 219s    
step 00264 (27.1%) | loss: 3.231668 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,757 | mfu: 41.0% | epoch: 1 | remaining: 218s    
step 00265 (27.2%) | loss: 3.229871 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,399 | mfu: 40.4% | epoch: 1 | remaining: 218s    
step 00266 (27.3%) | loss: 3.224526 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,587 | mfu: 38.9% | epoch: 1 | remaining: 218s    
step 00267 (27.4%) | loss: 3.220747 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,622 | mfu: 38.8% | epoch: 1 | remaining: 217s    
step 00268 (27.5%) | loss: 3.220295 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,903 | mfu: 40.4% | epoch: 1 | remaining: 217s    
step 00269 (27.6%) | loss: 3.216155 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,837 | mfu: 39.2% | epoch: 1 | remaining: 217s    
step 00270 (27.7%) | loss: 3.216385 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,033 | mfu: 39.0% | epoch: 1 | remaining: 217s    
step 00271 (27.8%) | loss: 3.216624 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,090 | mfu: 40.5% | epoch: 1 | remaining: 216s    
step 00272 (27.9%) | loss: 3.217715 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,131 | mfu: 39.7% | epoch: 1 | remaining: 216s    
step 00273 (28.0%) | loss: 3.213757 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,555 | mfu: 38.7% | epoch: 1 | remaining: 216s    
step 00274 (28.1%) | loss: 3.211989 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,851 | mfu: 40.2% | epoch: 1 | remaining: 215s    
step 00275 (28.2%) | loss: 3.207601 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,173 | mfu: 40.1% | epoch: 1 | remaining: 215s    
step 00276 (28.4%) | loss: 3.212751 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,627 | mfu: 38.7% | epoch: 1 | remaining: 215s    
step 00277 (28.5%) | loss: 3.210973 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,332 | mfu: 40.0% | epoch: 1 | remaining: 214s    
step 00278 (28.6%) | loss: 3.207984 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,941 | mfu: 40.2% | epoch: 1 | remaining: 214s    
step 00279 (28.7%) | loss: 3.209119 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,544 | mfu: 38.8% | epoch: 1 | remaining: 214s    
step 00280 (28.8%) | loss: 3.208432 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,086 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00281 (28.9%) | loss: 3.209328 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,915 | mfu: 40.1% | epoch: 1 | remaining: 213s    
step 00282 (29.0%) | loss: 3.207630 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,955 | mfu: 39.1% | epoch: 1 | remaining: 213s    
step 00283 (29.1%) | loss: 3.208283 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,423 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00284 (29.2%) | loss: 3.204638 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,858 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00285 (29.3%) | loss: 3.203165 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,632 | mfu: 39.5% | epoch: 1 | remaining: 212s    
step 00286 (29.4%) | loss: 3.203224 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,838 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00287 (29.5%) | loss: 3.202196 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,207 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00288 (29.6%) | loss: 3.206505 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,793 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00289 (29.7%) | loss: 3.203202 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,609 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00290 (29.8%) | loss: 3.200062 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,439 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00291 (30.0%) | loss: 3.198069 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,844 | mfu: 40.1% | epoch: 1 | remaining: 210s    
step 00292 (30.1%) | loss: 3.196872 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,785 | mfu: 39.4% | epoch: 1 | remaining: 210s    
step 00293 (30.2%) | loss: 3.195389 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,003 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00294 (30.3%) | loss: 3.194005 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,596 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00295 (30.4%) | loss: 3.198272 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,945 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00296 (30.5%) | loss: 3.199999 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,895 | mfu: 39.1% | epoch: 1 | remaining: 208s    
step 00297 (30.6%) | loss: 3.204134 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,846 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00298 (30.7%) | loss: 3.199214 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,796 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00299 (30.8%) | loss: 3.189561 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,098 | mfu: 39.5% | epoch: 1 | remaining: 207s    
step 00300 (30.9%) | loss: 3.189002 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,495 | mfu: 39.7% | epoch: 1 | remaining: 207s    
