Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 26828ms | tok/sec: 19,542 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 307ms | tok/sec: 1,705,060 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442316 | lrm: 1.00 | dt: 310ms | tok/sec: 1,693,606 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971720 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,496 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578755 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,252 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248836 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,665 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998074 | lrm: 1.00 | dt: 311ms | tok/sec: 1,684,516 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787069 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,868 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.606984 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,594 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455142 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,583 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325376 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,126 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217073 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,402 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120707 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,448 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034845 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,240 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962711 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,592 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898184 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,602 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00149 (14.7%) | loss: 3.467454 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,115 | mfu: 39.1% | epoch: 1 | remaining: 256s    
step 00150 (14.8%) | loss: 3.459683 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,622 | mfu: 40.0% | epoch: 1 | remaining: 255s    
step 00151 (14.9%) | loss: 3.457649 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,255 | mfu: 40.0% | epoch: 1 | remaining: 255s    
step 00152 (15.0%) | loss: 3.453243 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,421 | mfu: 39.2% | epoch: 1 | remaining: 255s    
step 00153 (15.1%) | loss: 3.450132 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,938 | mfu: 39.3% | epoch: 1 | remaining: 254s    
step 00154 (15.2%) | loss: 3.448526 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,008 | mfu: 39.9% | epoch: 1 | remaining: 254s    
step 00155 (15.3%) | loss: 3.442968 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,197 | mfu: 39.2% | epoch: 1 | remaining: 254s    
step 00156 (15.4%) | loss: 3.438421 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,436 | mfu: 39.8% | epoch: 1 | remaining: 253s    
step 00157 (15.5%) | loss: 3.435801 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,330 | mfu: 39.6% | epoch: 1 | remaining: 253s    
step 00158 (15.6%) | loss: 3.431387 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,982 | mfu: 39.5% | epoch: 1 | remaining: 253s    
step 00159 (15.7%) | loss: 3.425858 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,109 | mfu: 39.9% | epoch: 1 | remaining: 252s    
step 00160 (15.8%) | loss: 3.419457 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,917 | mfu: 39.7% | epoch: 1 | remaining: 252s    
step 00161 (15.9%) | loss: 3.415020 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,281 | mfu: 39.5% | epoch: 1 | remaining: 252s    
step 00162 (16.1%) | loss: 3.410706 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,502 | mfu: 39.4% | epoch: 1 | remaining: 252s    
step 00163 (16.2%) | loss: 3.406914 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,824 | mfu: 40.1% | epoch: 1 | remaining: 251s    
step 00164 (16.3%) | loss: 3.405033 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,580 | mfu: 39.8% | epoch: 1 | remaining: 251s    
step 00165 (16.4%) | loss: 3.400102 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,908 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00166 (16.5%) | loss: 3.397444 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,863 | mfu: 39.9% | epoch: 1 | remaining: 250s    
step 00167 (16.6%) | loss: 3.395679 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,016 | mfu: 39.5% | epoch: 1 | remaining: 250s    
step 00168 (16.7%) | loss: 3.395506 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,300 | mfu: 39.8% | epoch: 1 | remaining: 250s    
step 00169 (16.8%) | loss: 3.398940 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,576 | mfu: 40.0% | epoch: 1 | remaining: 249s    
step 00170 (16.9%) | loss: 3.400498 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,057 | mfu: 39.9% | epoch: 1 | remaining: 249s    
step 00171 (17.0%) | loss: 3.394347 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,029 | mfu: 39.8% | epoch: 1 | remaining: 249s    
step 00172 (17.1%) | loss: 3.395157 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,580 | mfu: 39.7% | epoch: 1 | remaining: 248s    
step 00173 (17.2%) | loss: 3.393164 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,705 | mfu: 38.5% | epoch: 1 | remaining: 248s    
step 00174 (17.3%) | loss: 3.388833 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,906 | mfu: 40.1% | epoch: 1 | remaining: 248s    
step 00175 (17.4%) | loss: 3.381268 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,173 | mfu: 39.7% | epoch: 1 | remaining: 247s    
step 00176 (17.5%) | loss: 3.384229 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,187 | mfu: 39.4% | epoch: 1 | remaining: 247s    
step 00177 (17.6%) | loss: 3.374451 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,055 | mfu: 39.8% | epoch: 1 | remaining: 247s    
step 00178 (17.8%) | loss: 3.371920 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,424 | mfu: 39.7% | epoch: 1 | remaining: 246s    
step 00179 (17.9%) | loss: 3.368855 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,737 | mfu: 39.3% | epoch: 1 | remaining: 246s    
step 00180 (18.0%) | loss: 3.359767 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,239 | mfu: 39.9% | epoch: 1 | remaining: 246s    
step 00181 (18.1%) | loss: 3.354934 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,622 | mfu: 39.8% | epoch: 1 | remaining: 245s    
step 00182 (18.2%) | loss: 3.354612 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,210 | mfu: 39.3% | epoch: 1 | remaining: 245s    
step 00183 (18.3%) | loss: 3.353178 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,246 | mfu: 39.5% | epoch: 1 | remaining: 245s    
step 00184 (18.4%) | loss: 3.345806 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,189 | mfu: 36.4% | epoch: 1 | remaining: 244s    
step 00185 (18.5%) | loss: 3.348040 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,759 | mfu: 40.3% | epoch: 1 | remaining: 244s    
step 00186 (18.6%) | loss: 3.345708 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,965 | mfu: 39.8% | epoch: 1 | remaining: 244s    
step 00187 (18.7%) | loss: 3.341872 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,837 | mfu: 39.3% | epoch: 1 | remaining: 244s    
step 00188 (18.8%) | loss: 3.336708 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,903 | mfu: 40.4% | epoch: 1 | remaining: 243s    
step 00189 (18.9%) | loss: 3.341566 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,682 | mfu: 39.8% | epoch: 1 | remaining: 243s    
step 00190 (19.0%) | loss: 3.342201 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,371 | mfu: 38.9% | epoch: 1 | remaining: 243s    
step 00191 (19.1%) | loss: 3.342256 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,278 | mfu: 40.3% | epoch: 1 | remaining: 242s    
step 00192 (19.3%) | loss: 3.341565 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,715 | mfu: 39.8% | epoch: 1 | remaining: 242s    
step 00193 (19.4%) | loss: 3.340038 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,517 | mfu: 39.2% | epoch: 1 | remaining: 242s    
step 00194 (19.5%) | loss: 3.332253 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,701 | mfu: 39.7% | epoch: 1 | remaining: 241s    
step 00195 (19.6%) | loss: 3.330481 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,302 | mfu: 39.9% | epoch: 1 | remaining: 241s    
step 00196 (19.7%) | loss: 3.330321 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,976 | mfu: 39.3% | epoch: 1 | remaining: 241s    
step 00197 (19.8%) | loss: 3.328231 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,065 | mfu: 39.9% | epoch: 1 | remaining: 240s    
step 00198 (19.9%) | loss: 3.318093 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,158 | mfu: 39.3% | epoch: 1 | remaining: 240s    
step 00199 (20.0%) | loss: 3.316138 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,406 | mfu: 39.7% | epoch: 1 | remaining: 240s    
step 00200 (20.1%) | loss: 3.315023 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,424 | mfu: 39.5% | epoch: 1 | remaining: 239s    
step 00201 (20.2%) | loss: 3.315027 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,924 | mfu: 39.7% | epoch: 1 | remaining: 239s    
step 00202 (20.3%) | loss: 3.316024 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,670 | mfu: 39.4% | epoch: 1 | remaining: 239s    
step 00203 (20.4%) | loss: 3.312981 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,903 | mfu: 39.5% | epoch: 1 | remaining: 238s    
step 00204 (20.5%) | loss: 3.308663 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,625 | mfu: 39.8% | epoch: 1 | remaining: 238s    
step 00205 (20.6%) | loss: 3.298516 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,098 | mfu: 39.5% | epoch: 1 | remaining: 238s    
step 00206 (20.7%) | loss: 3.296705 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,163 | mfu: 39.7% | epoch: 1 | remaining: 237s    
step 00207 (20.9%) | loss: 3.294399 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,476 | mfu: 39.7% | epoch: 1 | remaining: 237s    
step 00208 (21.0%) | loss: 3.294031 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,969 | mfu: 39.6% | epoch: 1 | remaining: 237s    
step 00209 (21.1%) | loss: 3.290733 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,945 | mfu: 39.7% | epoch: 1 | remaining: 236s    
step 00210 (21.2%) | loss: 3.285562 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,480 | mfu: 39.6% | epoch: 1 | remaining: 236s    
step 00211 (21.3%) | loss: 3.290258 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,124 | mfu: 39.5% | epoch: 1 | remaining: 236s    
step 00212 (21.4%) | loss: 3.284785 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,017 | mfu: 39.8% | epoch: 1 | remaining: 236s    
step 00213 (21.5%) | loss: 3.279660 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,426 | mfu: 39.6% | epoch: 1 | remaining: 235s    
step 00214 (21.6%) | loss: 3.276869 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,215 | mfu: 39.7% | epoch: 1 | remaining: 235s    
step 00215 (21.7%) | loss: 3.274812 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,833 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00216 (21.8%) | loss: 3.276039 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,310 | mfu: 39.7% | epoch: 1 | remaining: 234s    
step 00217 (21.9%) | loss: 3.277505 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,889 | mfu: 40.0% | epoch: 1 | remaining: 234s    
step 00218 (22.0%) | loss: 3.276302 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,537 | mfu: 39.5% | epoch: 1 | remaining: 234s    
step 00219 (22.1%) | loss: 3.276734 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,285 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00220 (22.2%) | loss: 3.279663 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,036 | mfu: 39.7% | epoch: 1 | remaining: 233s    
step 00221 (22.3%) | loss: 3.282783 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,117 | mfu: 39.3% | epoch: 1 | remaining: 233s    
step 00222 (22.5%) | loss: 3.279611 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,217 | mfu: 39.6% | epoch: 1 | remaining: 232s    
step 00223 (22.6%) | loss: 3.280431 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,393 | mfu: 39.9% | epoch: 1 | remaining: 232s    
step 00224 (22.7%) | loss: 3.279163 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,574 | mfu: 39.6% | epoch: 1 | remaining: 232s    
step 00225 (22.8%) | loss: 3.279073 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,881 | mfu: 39.6% | epoch: 1 | remaining: 231s    
step 00226 (22.9%) | loss: 3.281119 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,403 | mfu: 39.6% | epoch: 1 | remaining: 231s    
step 00227 (23.0%) | loss: 3.279854 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,465 | mfu: 39.7% | epoch: 1 | remaining: 231s    
step 00228 (23.1%) | loss: 3.277804 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,520 | mfu: 39.4% | epoch: 1 | remaining: 230s    
step 00229 (23.2%) | loss: 3.275462 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,356 | mfu: 39.8% | epoch: 1 | remaining: 230s    
step 00230 (23.3%) | loss: 3.276737 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,574 | mfu: 39.5% | epoch: 1 | remaining: 230s    
step 00231 (23.4%) | loss: 3.277161 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,740 | mfu: 39.8% | epoch: 1 | remaining: 229s    
step 00232 (23.5%) | loss: 3.273716 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,616 | mfu: 39.9% | epoch: 1 | remaining: 229s    
step 00233 (23.6%) | loss: 3.270216 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,138 | mfu: 39.9% | epoch: 1 | remaining: 229s    
step 00234 (23.7%) | loss: 3.268031 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,092 | mfu: 39.9% | epoch: 1 | remaining: 228s    
step 00235 (23.8%) | loss: 3.265269 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,513 | mfu: 39.6% | epoch: 1 | remaining: 228s    
step 00236 (23.9%) | loss: 3.262384 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,828 | mfu: 40.2% | epoch: 1 | remaining: 228s    
step 00237 (24.0%) | loss: 3.256735 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,656 | mfu: 39.3% | epoch: 1 | remaining: 228s    
step 00238 (24.2%) | loss: 3.258347 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,972 | mfu: 39.5% | epoch: 1 | remaining: 227s    
step 00239 (24.3%) | loss: 3.256318 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,662 | mfu: 39.6% | epoch: 1 | remaining: 227s    
step 00240 (24.4%) | loss: 3.250993 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,213 | mfu: 39.8% | epoch: 1 | remaining: 227s    
step 00241 (24.5%) | loss: 3.250107 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,664 | mfu: 39.4% | epoch: 1 | remaining: 226s    
step 00242 (24.6%) | loss: 3.250533 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,645 | mfu: 39.8% | epoch: 1 | remaining: 226s    
step 00243 (24.7%) | loss: 3.249607 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,530 | mfu: 40.0% | epoch: 1 | remaining: 226s    
step 00244 (24.8%) | loss: 3.249770 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,357 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00245 (24.9%) | loss: 3.243800 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,639 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00246 (25.0%) | loss: 3.240868 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,041 | mfu: 39.9% | epoch: 1 | remaining: 225s    
step 00247 (25.1%) | loss: 3.232982 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,210 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00248 (25.2%) | loss: 3.235878 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,997 | mfu: 39.6% | epoch: 1 | remaining: 224s    
step 00249 (25.3%) | loss: 3.238190 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,200 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00250 (25.4%) | loss: 3.239006 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,867 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00251 (25.5%) | loss: 3.241406 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,768 | mfu: 39.5% | epoch: 1 | remaining: 223s    
step 00252 (25.6%) | loss: 3.242512 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,478 | mfu: 39.8% | epoch: 1 | remaining: 223s    
step 00253 (25.8%) | loss: 3.244569 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,716 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00254 (25.9%) | loss: 3.248013 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,061 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00255 (26.0%) | loss: 3.247657 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,568 | mfu: 40.0% | epoch: 1 | remaining: 222s    
step 00256 (26.1%) | loss: 3.242577 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,710 | mfu: 39.7% | epoch: 1 | remaining: 221s    
step 00257 (26.2%) | loss: 3.243200 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,870 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00258 (26.3%) | loss: 3.236597 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,704 | mfu: 39.8% | epoch: 1 | remaining: 221s    
step 00259 (26.4%) | loss: 3.236189 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,203 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00260 (26.5%) | loss: 3.234128 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,510 | mfu: 39.8% | epoch: 1 | remaining: 220s    
step 00261 (26.6%) | loss: 3.231289 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,844 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00262 (26.7%) | loss: 3.231641 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,784 | mfu: 39.7% | epoch: 1 | remaining: 220s    
step 00263 (26.8%) | loss: 3.230556 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,550 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00264 (26.9%) | loss: 3.231001 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,674 | mfu: 39.7% | epoch: 1 | remaining: 219s    
step 00265 (27.0%) | loss: 3.229471 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,452 | mfu: 39.4% | epoch: 1 | remaining: 219s    
step 00266 (27.1%) | loss: 3.224288 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,982 | mfu: 40.0% | epoch: 1 | remaining: 218s    
step 00267 (27.2%) | loss: 3.221011 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,691 | mfu: 39.7% | epoch: 1 | remaining: 218s    
step 00268 (27.3%) | loss: 3.220164 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,175 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00269 (27.5%) | loss: 3.215670 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,039 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00270 (27.6%) | loss: 3.216600 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,073 | mfu: 39.6% | epoch: 1 | remaining: 217s    
step 00271 (27.7%) | loss: 3.217130 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,215 | mfu: 39.5% | epoch: 1 | remaining: 217s    
step 00272 (27.8%) | loss: 3.218792 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,658 | mfu: 39.8% | epoch: 1 | remaining: 216s    
step 00273 (27.9%) | loss: 3.214976 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,987 | mfu: 40.0% | epoch: 1 | remaining: 216s    
step 00274 (28.0%) | loss: 3.213332 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,524 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00275 (28.1%) | loss: 3.208884 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,543 | mfu: 39.7% | epoch: 1 | remaining: 215s    
step 00276 (28.2%) | loss: 3.213838 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,026 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00277 (28.3%) | loss: 3.211600 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,162 | mfu: 39.6% | epoch: 1 | remaining: 215s    
step 00278 (28.4%) | loss: 3.207918 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,518 | mfu: 39.8% | epoch: 1 | remaining: 214s    
step 00279 (28.5%) | loss: 3.209243 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,066 | mfu: 39.9% | epoch: 1 | remaining: 214s    
step 00280 (28.6%) | loss: 3.208834 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,069 | mfu: 39.4% | epoch: 1 | remaining: 214s    
step 00281 (28.7%) | loss: 3.210397 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,196 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00282 (28.8%) | loss: 3.208865 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,604 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00283 (28.9%) | loss: 3.209243 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,091 | mfu: 39.5% | epoch: 1 | remaining: 213s    
step 00284 (29.0%) | loss: 3.205475 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,092 | mfu: 39.7% | epoch: 1 | remaining: 213s    
step 00285 (29.2%) | loss: 3.202788 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,098 | mfu: 40.0% | epoch: 1 | remaining: 212s    
step 00286 (29.3%) | loss: 3.202618 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,557 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00287 (29.4%) | loss: 3.201603 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,920 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00288 (29.5%) | loss: 3.205885 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,012 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00289 (29.6%) | loss: 3.202805 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,275 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00290 (29.7%) | loss: 3.200630 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,885 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00291 (29.8%) | loss: 3.199556 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,017 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00292 (29.9%) | loss: 3.198544 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,769 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00293 (30.0%) | loss: 3.196038 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,584 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00294 (30.1%) | loss: 3.194364 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,829 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00295 (30.2%) | loss: 3.198253 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,748 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00296 (30.3%) | loss: 3.199848 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,518 | mfu: 37.9% | epoch: 1 | remaining: 209s    
step 00297 (30.4%) | loss: 3.204711 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,435 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00298 (30.5%) | loss: 3.200604 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,320 | mfu: 39.4% | epoch: 1 | remaining: 208s    
step 00299 (30.7%) | loss: 3.191482 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,147 | mfu: 39.3% | epoch: 1 | remaining: 208s    
step 00300 (30.8%) | loss: 3.190672 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,740 | mfu: 39.6% | epoch: 1 | remaining: 207s    
